g_Escherichia-Shigella;g_Akkermansia;f_[Eubacterium] coprostanoligenes group;g_Gemmiger;g_UCG-002;g_Agathobacter;g_Faecalibacterium;o_Clostridia UCG-014;g_Blautia;g_Alistipes;g_Dialister;g_Bacteroides;g_CAG-352;g_Streptococcus;g_Romboutsia;g_Parabacteroides;g_Dorea;g_Catenibacterium;g_Bifidobacterium;g_Collinsella;g_Erysipelotrichaceae UCG-003;f_Ruminococcaceae;g_Anaerobutyricum;g_Lachnospiraceae NK4A136 group;g_Fusicatenibacter;g_Anaerostipes;g_Christensenellaceae R-7 group;g_Monoglobus;g_Coprococcus;g_Clostridium;g_Ruminococcus;g_Mediterraneibacter;g_Intestinibacter;g_Segatella;g_Holdemanella;g_Roseburia;g_Phascolarctobacterium;g_[Eubacterium] ruminantium group;g_Enterococcus;g_[Eubacterium] eligens group;g_NK4A214 group;g_UCG-005;f_Eggerthellaceae;g_[Eubacterium] siraeum group;g_[Ruminococcus] gnavus group;g_Odoribacter;g_Slackia;g_Lachnospira;f_Lachnospiraceae;g_[Ruminococcus] gauvreauii group;g_UCG-003;f_Christensenellaceae;f_Prevotellaceae;g_Enterobacter;g_Ligilactobacillus;g_Weissella;g_[Eubacterium] xylanophilum group;g_Fusobacterium;g_Ruthenibacterium;f_Erysipelotrichaceae;g_Haemophilus;g_Klebsiella;g_Paraprevotella;g_Solobacterium;f_Muribaculaceae;g_Terrisporobacter;g_Enterocloster;g_Acutalibacter;g_Lachnospiraceae UCG-010;g_Lactococcus;g_Limosilactobacillus;g_Desulfovibrio;g_Barnesiella;g_Family XIII AD3011 group;g_Adlercreutzia;g_[Eubacterium] ventriosum group;g_Senegalimassilia;g_CAG-56;g_Veillonella;g_Agathobaculum;g_Lactobacillus;o_RF39;g_Lachnospiraceae ND3007 group;g_Intestinimonas;g_Howardella;g_CAG-873;o_Chloroplast;g_Rikenellaceae RC9 gut group;o_Bacteroidales;g_Tyzzerella;g_Prevotella;g_Lachnospiraceae NK3A20 group;g_Raoultella;g_Catenisphaera;g_Candidatus Saccharimonas;g_Turicibacter;f_Gastranaerophilaceae;g_Megasphaera;g_Bilophila;g_Prevotellaceae UCG-003;g_Megamonas;f_Enterobacteriaceae;g_Sutterella;g_Negativibacillus;f_Tannerellaceae;g_Oscillibacter;g_Faecalimonas;g_Prevotellaceae NK3B31 group;g_HT002;f_Veillonellaceae;g_Zag_111;f_Oscillospiraceae;g_CAG-196;f_Coriobacteriales Incertae Sedis;g_Succinivibrio;g_Parasutterella;f_UCG-010;g_Latilactobacillus;g_Massiliprevotella;g_Thomasclavelia;f_Anaerovoracaceae;o_Rhodospirillales;g_Rothia;g_TM7x;g_Eisenbergiella;o_Izemoplasmatales;o_Lactobacillales;g_Peptococcus;g_Lachnospiraceae UCG-004;g_Pseudomonas;g_Colidextribacter;g_Gemella;g_Butyricimonas;g_Mogibacterium;g_Marvinbryantia;g_Lachnospiraceae UCG-003;g_Erysipelotrichaceae UCG-006;f_Lactobacillaceae;g_Olsenella;g_Coprobacillus;g_Coprobacter;g_Eggerthella;f_Sphingomonadaceae;g_Leyella;g_Mitsuokella;g_Tractidigestivibacter;f_Mitochondria;g_DTU089;g_[Bacteroides] pectinophilus group;g_Lancefieldella;g_Lachnospiraceae FCS020 group;o_Clostridia vadinBB60 group;g_Novosphingobium;g_Flavonifractor;g_Holdemania;g_UCG-009;g_Lacticaseibacillus;g_Family XIII UCG-001;f_Peptococcaceae;g_Anaeroplasma;g_Coriobacteriaceae UCG-003;g_Acidaminococcus;f_p-2534-18B5 gut group;c_Bacteroidia;g_Fenollaria;g_Citrobacter;g_Hungatella;g_Defluviitaleaceae UCG-011;g_[Clostridium] innocuum group;g_Oribacterium;g_Helicobacter;g_Succiniclasticum;c_Clostridia;g_Fournierella;g_Pyramidobacter;g_Lactiplantibacillus;g_Allobaculum;g_Leuconostoc;o_Oscillospirales;g_GCA-900066575;g_Parolsenella;f_Barnesiellaceae;g_Schaalia;g_UC5-1-2E3;g_Extibacter;g_[Eubacterium] brachy group;g_Pseudoprevotella;g_Asaccharobacter;g_Pediococcus;g_Hydrogenoanaerobacterium;g_Hydrotalea;g_Sellimonas;g_Victivallis;g_Chlamydia;g_Oxalobacter;g_Allisonella;g_Gordonibacter;o_DTU014;g_Pygmaiobacter;o_Coriobacteriales;g_Paeniclostridium;f_Fusobacteriaceae;g_Porphyromonas;g_Cutibacterium;o_Burkholderiales;g_Epulopiscium;f_Desulfovibrionaceae;g_Aminicella;g_Staphylococcus;g_Lachnoclostridium;g_Oscillospira;g_Prevotellaceae UCG-001;g_Salmonella;f_vadinBE97;f_Saccharimonadaceae;g_Sphingomonas;g_Elusimicrobium;g_UCG-004;o_Saccharimonadales;f_Selenomonadaceae;g_Christensenella;g_Erysipelotrichaceae UCG-009;g_Abiotrophia;g_Lachnospiraceae NK4B4 group;g_Sarcina;g_Corynebacterium;g_Anaerovibrio;g_Cloacibacillus;g_Methylobacterium;g_Scardovia;g_Treponema;g_Quinella;g_UCG-008;g_Faecalicatena;g_Xylanibacter;f_Bacteroidales RF16 group;g_Parvimonas;g_Frisingicoccus;g_Asteroleplasma;g_Alloscardovia;g_Massiliomicrobiota;g_Hoylesella;g_Ezakiella;g_Shuttleworthia;f_Butyricicoccaceae;g_Candidatus Soleaferrea;g_Butyribacter;g_Brucella;g_U29-B03;f_Atopobiaceae;g_Stenotrophomonas;f_Puniceicoccaceae;p_Bacillota;o_Enterobacterales;g_Cellulosilyticum;g_Anaerotruncus;g_Cardiobacterium;g_Campylobacter;g_Faecalitalea;g_Peptostreptococcus;g_Phocea;g_Ruminiclostridium;g_Gabonibacter;g_Peptoniphilus;c_Alphaproteobacteria;g_Actinomyces;g_Prevotellaceae UCG-004;f_Pasteurellaceae;g_Granulicatella;f_Rikenellaceae;g_Denitrobacterium;g_UCG-007;g_Eubacterium;g_Propionibacterium;g_Lysinibacillus;g_Enteroscipio;g_Hafnia-Obesumbacterium;g_Anaerofilum;g_Faecalicoccus;g_Acetanaerobacterium;g_Mucispirillum;g_Dielma;g_p-1088-a5 gut group;g_Fannyhessea;g_Syntrophococcus;g_Sphingobium;g_Proteus;f_Spirochaetaceae;f_Yersiniaceae;g_CHKCI002;g_dgA-11 gut group;g_Desulfitibacter;f_Micrococcaceae;g_Turicimonas;g_S5-A14a;g_Comamonas;g_Companilactobacillus;f_Victivallaceae;k_Bacteria;g_[Clostridium] methylpentosum group;f_Peptostreptococcaceae;g_Mailhella;g_Fibrobacter;g_Anaerofustis;g_Levilactobacillus;g_Harryflintia;g_Anaeroglobus;o_Peptostreptococcales-Tissierellales;g_Pseudoramibacter;f_Erysipelatoclostridiaceae;g_Negativicoccus;g_Lautropia;g_Cellulosimicrobium;g_GCA-900066755;o_Rickettsiales;g_Pseudoflavonifractor;g_Arcobacter;g_Berryella;g_Atopobium;g_Anaerobiospirillum;g_V9D2013 group;o_Veillonellales-Selenomonadales;g_Cryptobacterium;g_Longibaculum;g_Aeromonas;g_Finegoldia;g_Fructilactobacillus;g_Caproiciproducens;f_Staphylococcaceae;g_Aerococcus;c_Actinobacteria;g_Cetobacterium;c_Bacilli;g_Paludicola;f_Bifidobacteriaceae;g_Criibacterium;g_Phocaeicola;g_Raoultibacter;g_Faecalibaculum;g_Rodentibacter;g_Liquorilactobacillus;NA;c_Gammaproteobacteria;f_Syntrophomonadaceae;f_Sutterellaceae;g_Amedibacillus;g_Rikenella;g_Catenibacillus;g_Mammaliicoccus;g_Lachnoanaerobaculum;g_Dubosiella;f_Actinomycetaceae;g_Lawsonella;f_Microbacteriaceae;g_Enhydrobacter;g_Parascardovia;g_Eikenella;f_Acidaminococcaceae;Eukaryota;g_Acetitomaculum;g_Merdibacter;g_Papillibacter;g_Acinetobacter;g_Facklamia;f_UCG-011;g_Brachyspira;f_Neisseriaceae;g_F0332;g_Phoenicibacter;g_Desulfocucumis;g_[Eubacterium] oxidoreducens group;g_Subdoligranulum;g_Leptotrichia;g_Cloacibacterium;g_Anaerovorax;f_Enterococcaceae;g_Jeotgalicoccus;g_Lachnospiraceae NC2004 group;p_Pseudomonadota;f_Coriobacteriaceae;f_Succinivibrionaceae;o_WCHB1-41;o_Erysipelotrichales;g_Coriobacteriaceae UCG-002;g_Chryseobacterium;g_Hornefia;k_Eukaryota;g_Shouchella;g_Lawsonia;g_Legionella;g_Pseudoleptotrichia;Archaea;p_Actinomycetota;g_Neisseria;g_Fretibacterium;f_Oxalobacteraceae
5556;722;539;412;3882;83;145;1619;271;21;1685;268;62;15;1765;43;364;135;575;0;6;1084;26;0;67;51;2950;421;192;4813;111;56;896;8;288;51;82;26;0;0;1206;432;297;71;0;6;40;5;324;39;29;1422;0;0;0;0;0;0;22;136;0;0;18;100;0;355;0;506;19;1708;0;99;0;713;248;0;117;17;0;0;0;0;56;168;129;18;0;341;264;0;0;0;0;0;0;569;0;46;0;0;0;64;0;52;0;0;11;14;0;0;16;63;0;13;0;0;358;0;0;0;109;0;0;0;27;5;0;74;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;193;13;0;12;52;0;0;0;153;0;0;296;0;0;0;0;0;0;0;0;14;0;26;0;0;135;0;0;0;0;0;102;0;48;8;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;8;0;0;0;0;0;0;2;12;0;0;0;0;0;0;0;5;11;0;0;0;0;0;7;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;26;0;0;0;0;0;11;11;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;9;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240;963;2475;163;7123;73;520;7273;1067;106;183;778;1892;246;137;354;288;739;199;14;436;433;309;21;132;35;799;26;920;16;44;104;0;325;19;43;10;51;0;24;77;155;18;9;0;6;80;0;271;25;0;590;258;0;88;122;0;0;57;0;0;1099;0;231;86;0;0;62;0;0;0;193;18;78;52;126;47;0;0;0;76;207;0;0;55;0;51;172;2;0;0;347;0;284;181;22;0;0;5;159;0;0;0;0;0;0;11;0;0;0;16;28;0;0;91;0;279;0;18;0;99;0;0;0;0;7;0;88;0;0;0;0;0;40;0;0;0;0;0;0;0;0;13;0;207;51;9;0;0;0;31;99;0;0;0;0;0;0;9;0;0;0;37;24;0;0;0;0;9;0;58;0;31;0;0;0;15;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;25;0;0;0;0;0;0;0;0;0;6;4;0;0;0;12;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2806;0;6079;328;3773;1227;2806;845;87;16;615;158;421;0;30;99;601;2491;1882;0;62;0;0;257;93;22;362;298;317;0;119;85;0;1071;387;79;0;17;0;42;882;410;28;0;0;0;59;41;270;0;135;0;342;0;42;335;8;0;0;0;0;0;53;0;0;0;15;31;82;37;42;0;0;20;177;30;46;0;24;15;65;538;0;0;0;0;25;866;507;0;0;0;0;4;49;0;0;0;0;0;0;0;0;0;0;28;0;0;19;0;0;0;0;6;0;0;114;91;895;0;0;0;11;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;56;0;203;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;5;0;0;9;0;104;0;0;0;0;77;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;126;168;131;147;0;4111;1452;424;2784;387;9852;0;1304;7;890;483;0;7;40;53;505;59;627;221;73;1239;736;275;23;263;215;0;254;0;328;13;536;0;76;36;529;0;1858;0;427;0;17;1889;14;60;8;0;0;104;0;125;0;37;0;0;0;138;0;638;0;27;0;312;13;0;455;186;0;0;62;0;0;32;22;63;0;0;44;0;0;255;0;666;0;0;0;0;0;0;0;0;0;10;0;0;0;29;0;0;7;0;0;114;0;64;26;16;4;0;0;187;0;279;0;73;110;0;0;11;31;0;0;21;0;17;0;93;0;0;0;0;178;0;0;80;0;0;0;0;0;37;2;0;0;0;72;0;0;0;9;5;0;14;0;0;0;0;20;0;0;0;0;0;0;0;0;6;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;928;2782;436;2803;1327;3504;5272;303;619;401;672;302;95;109;122;472;805;73;16;364;1073;128;129;45;90;469;450;170;0;199;181;0;409;710;55;0;31;0;261;578;349;36;92;0;29;158;31;1551;29;19;0;37;0;119;2522;30;0;7;0;0;0;59;230;10;0;0;0;16;8;0;51;232;36;127;24;143;0;84;42;0;1490;0;19;143;0;91;22;0;0;6;0;0;0;26;0;15;0;0;22;0;0;0;0;0;0;18;0;0;0;0;0;0;90;0;0;147;48;92;0;76;0;10;0;0;0;7;57;0;0;6;21;0;12;14;19;0;0;0;0;0;0;6;0;0;47;23;0;213;0;0;15;0;0;7;5;0;0;17;10;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;37;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;3296;3470;479;6059;1646;3580;1231;637;110;33;1155;1677;79;406;206;163;633;498;0;19;2398;234;140;87;126;816;157;1470;79;159;619;36;228;406;59;1671;149;0;168;544;389;105;48;0;0;83;47;285;43;142;96;15;0;0;0;50;0;12;30;0;0;56;58;2639;0;31;27;172;0;0;201;26;137;33;44;45;177;23;102;0;66;39;52;144;0;9;11;7;0;0;0;0;23;5;21;0;0;9;0;0;823;0;21;0;27;0;29;0;0;6;14;0;0;3;0;37;0;13;0;40;0;8;0;0;0;0;71;13;62;30;11;0;0;20;0;25;0;0;0;0;0;0;0;0;14;10;0;0;0;13;3;0;0;0;18;0;31;27;0;0;0;0;0;0;0;0;0;0;11;0;0;81;15;0;0;0;0;12;7;40;3;21;0;0;0;0;0;0;0;7;0;0;0;14;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;274;277;749;215;3374;0;550;4269;4917;12832;2263;64;0;477;131;0;11;72;75;590;215;63;50;198;59;83;128;74;200;182;0;22;0;133;0;0;0;0;135;0;0;47;0;126;0;0;472;0;71;5;0;0;0;0;30;0;103;0;0;0;154;0;2671;0;199;0;22;0;0;0;459;0;0;16;0;29;0;26;0;0;14;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;19;0;0;0;0;6;0;64;0;0;0;0;0;15;0;0;0;211;0;0;0;0;26;22;0;0;0;0;6;0;8;0;0;0;0;8;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;50;3836;202;5083;243;1134;3452;99;100;32;1319;0;0;33;414;114;2413;1815;30;1358;448;33;428;27;54;199;19;283;11;82;119;0;58;252;366;30;21;27;29;475;112;223;0;0;0;38;0;821;0;30;18;47;373;16;0;0;0;0;89;0;0;0;69;137;0;0;86;39;754;0;78;41;145;39;95;63;0;0;12;0;928;0;30;375;0;24;1127;0;0;0;77;0;0;12;0;0;0;0;49;0;816;0;0;0;20;0;15;5;0;0;0;0;0;0;0;100;0;0;0;49;21;0;9;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;27;12;0;0;0;9;0;0;0;0;0;0;0;11;0;25;0;0;0;0;0;2;0;0;0;0;0;53;0;0;0;0;0;0;0;0;4;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3688;6066;2279;575;1090;44;416;1840;318;693;13;2127;0;64;260;265;445;14;328;0;260;2573;15;0;79;38;1004;121;89;53;16;0;13;125;75;28;86;0;0;0;342;563;146;0;0;60;0;31;350;0;36;875;117;0;50;0;10;0;61;5;0;0;14;7;47;0;0;15;0;0;0;62;122;28;0;31;0;0;0;0;58;0;4;154;31;0;13;63;7;0;0;0;0;39;151;27;0;0;7;51;0;109;0;0;0;0;0;0;13;0;0;14;8;0;0;0;112;0;0;0;25;72;0;0;0;0;0;3;0;1593;26;0;7;26;38;0;0;0;0;0;0;0;0;0;0;0;0;10;27;0;0;66;0;0;0;0;0;5;102;27;0;0;25;12;10;94;0;0;0;0;9;0;34;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;2;0;52;0;0;0;0;0;0;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;43;0;0;0;5;0;0;4;10;0;0;0;0;0;0;0;0;5;2;0;75;0;0;126;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;39;0;38;0;0;0;0;32;0;0;0;0;30;0;0;0;0;26;24;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;17;0;0;0;15;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;34;273;365;495;0;2361;551;540;3991;774;13780;0;9;0;2559;0;0;546;94;236;1437;175;172;144;320;0;330;377;0;390;24;0;0;22;555;73;0;0;0;172;19;0;0;27;413;0;98;775;0;215;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;22;23;0;0;0;607;67;0;53;0;0;0;32;0;25;56;0;0;0;6;0;0;0;0;0;0;0;0;28;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;28;0;126;0;98;0;0;0;15;0;0;0;0;0;0;0;0;14;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;11;0;0;0;0;0;44;0;10;0;22;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;0;1389;103;2289;225;872;313;61;0;4198;261;0;9;12;85;60;12;125;14;0;313;27;129;17;0;51;130;97;14;109;21;0;9200;128;323;0;206;0;257;127;54;5;0;0;9;3;91;56;0;205;0;1035;0;0;0;0;0;5;0;0;25;70;0;752;0;26;15;12;10;0;0;0;3;0;0;8;0;0;0;0;0;0;0;0;0;0;683;34;0;0;0;67;0;0;0;0;1220;38;86;0;52;101;0;0;40;0;111;0;0;0;5;0;0;0;7;2;0;29;0;4;0;0;0;0;8;0;0;52;0;25;0;23;0;0;0;0;0;0;0;0;0;0;995;603;0;0;0;0;0;0;115;0;0;0;54;0;0;0;0;0;119;0;0;0;33;0;27;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;2549;3159;1143;1597;2039;1894;4085;1299;54;7;92;343;6726;152;16;235;43;956;267;1466;467;600;108;313;310;766;286;966;193;125;420;126;79;2043;0;132;735;0;0;445;53;39;28;0;0;0;16;224;151;0;11;49;0;0;0;19;0;0;60;63;47;0;20;8;93;0;129;5;0;39;564;0;36;42;0;154;0;0;110;125;614;0;117;86;0;12;194;10;0;0;8;0;0;10;8;0;0;0;11;0;13;0;0;0;0;0;0;22;0;0;9;0;0;0;0;97;0;0;0;0;0;38;0;0;0;18;0;0;0;25;28;0;0;92;0;0;24;0;0;0;0;19;0;0;0;0;0;10;0;25;0;41;0;13;6;0;0;12;0;0;0;0;0;0;0;0;13;0;0;0;0;230;0;0;0;0;0;0;0;0;0;18;0;0;32;0;0;0;0;3;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
