g_Escherichia/Shigella;g_Akkermansia;f_Oscillospiraceae;g_Vescimonas;g_Agathobacter;g_Faecalibacterium;o_Eubacteriales;g_Blautia;g_Alistipes;g_Gemmiger;g_Dialister;g_Phocaeicola;g_Ruminococcoides;g_Streptococcus;g_Romboutsia;g_Bacteroides;g_Parabacteroides;g_Dorea;g_Catenibacterium;g_Bifidobacterium;g_Collinsella;g_Faecalibacillus;g_Anaerobutyricum;p_Bacillota;f_Lachnospiraceae;g_Fusicatenibacter;g_Anaerostipes;g_Coprococcus;g_Clostridium_sensu_stricto;g_Hominimerdicola;g_Mediterraneibacter;f_Peptostreptococcaceae;g_Segatella;g_Holdemanella;g_Roseburia;g_Phascolarctobacterium;g_Enterococcus;g_Lachnospira;f_Christensenellaceae;k_Bacteria;g_Solibaculum;g_Gallintestinimicrobium;f_Eggerthellaceae;c_Clostridia;g_Odoribacter;g_Slackia;g_Oscillibacter;f_Prevotellaceae;g_Prevotellamassilia;g_Enterobacter;g_Ligilactobacillus;g_Butyrivibrio;g_Weissella;g_Fusobacterium;g_Ruthenibacterium;f_Erysipelotrichaceae;g_Haemophilus;g_Klebsiella;g_Paraprevotella;f_Muribaculaceae;g_Neglecta;g_Anaerotignum;g_Lactococcus;g_Limosilactobacillus;f_Desulfovibrionaceae;g_Barnesiella;g_Lentihominibacter;g_Ellagibacter;g_Senegalimassilia;g_Veillonella;g_Agathobaculum;g_Lactobacillus;g_Anthropogastromicrobium;g_Howardella;g_Paramuribaculum;f_Streptophyta;o_Bacteroidales;p_Bacteroidota;f_Enterobacteriaceae;p_Candidatus_Saccharibacteria;g_Turicibacter;g_Megasphaera;g_Bilophila;g_Megamonas;g_Sutterella;o_Negativibacillus;g_Desulfovibrio;g_Muribaculum;g_Leyella;g_Xylanibacter;g_Enterocloster;c_Coriobacteriia;g_Duncaniella;f_Eubacteriales_incertae_sedis_XIII;g_Succinivibrio;g_Parasutterella;g_Jutongia;g_Latilactobacillus;g_Massiliprevotella;g_Thomasclavelia;g_Ruminococcus;c_Alphaproteobacteria;g_Rothia;g_Eisenbergiella;g_Huintestinicola;g_Granulicatella;g_Peptococcus;g_Pseudomonas;g_Gemella;g_Butyricimonas;g_Mogibacterium;g_Monoglobus;g_Olsenella;g_Coprobacillus;g_Coprobacter;g_Eggerthella;g_Sphingomonas;f_Bacteroidaceae;g_Muricoprocola;g_Mitsuokella;g_Paratractidigestivibacter;g_Hallella;g_Zea;g_Ructibacterium;g_Anaeromassilibacillus;g_Tractidigestivibacter;f_Acidaminococcaceae;g_Lancefieldella;g_Novosphingobium;g_Flavonifractor;g_Holdemania;g_Lacticaseibacillus;g_Terrisporobacter;c_Mollicutes;f_Atopobiaceae;g_Acidaminococcus;g_Raoultibacter;g_Fenollaria;g_Colidextribacter;g_Hungatella;g_Mesosutterella;g_Helicobacter;g_Luoshenia;g_Duodenibacillus;g_Pyramidobacter;g_Lawsonibacter;g_Dysosmobacter;g_Lactiplantibacillus;f_Clostridiaceae_1;g_Allobaculum;g_Leuconostoc;g_Stecheria;g_Laedolimicola;g_Parolsenella;g_Pararoseburia;g_Schaalia;g_Gallibacter;g_Adlercreutzia;g_Pediococcus;g_Mediterranea;g_Flintibacter;g_Hydrotalea;g_Sellimonas;g_Victivallis;g_Chlamydia;g_Oxalobacter;g_Allisonella;g_Oribacterium;g_Suilimivivens;g_Gordonibacter;g_Butyribacter;g_Intestinimonas;f_Oxalobacteraceae;g_Thermophilibacter;g_Paeniclostridium;f_Fusobacteriaceae;g_Porphyromonas;g_Cutibacterium;g_Sodaliphilus;g_Zhenhengia;g_Kluyvera;g_Staphylococcus;g_Fumia;g_Marseilla;g_Guopingia;o_Rhodospirillales;f_Porphyromonadaceae;g_Mailhella;g_Elusimicrobium;p_Pseudomonadota;f_Sutterellaceae;g_Prevotella;g_Christensenella;g_Abiotrophia;g_Sarcina;g_Corynebacterium;g_Anaerovibrio;g_Absicoccus;g_Solobacterium;g_Cloacibacillus;g_Merdimonas;g_Methylobacterium;g_Scardovia;g_Treponema;g_Butyricicoccus;g_Faecalicatena;g_Parvimonas;g_Frisingicoccus;g_Alloscardovia;g_Massilimicrobiota;g_Hoylesella;g_Faecalitalea;g_Ezakiella;g_Citrobacter;g_Youxingia;o_Enterobacterales;g_Brucella;g_Beduinibacterium;g_Baileyella;g_Stenotrophomonas;g_Anaeroplasma;f_Puniceicoccaceae;g_Cellulosilyticum;g_Anaerotruncus;g_Cardiobacterium;g_Campylobacter;g_Pseudoflavonifractor;f_Rikenellaceae;g_Ligaoa;g_Peptostreptococcus;g_Gabonibacter;g_Peptoniphilus;g_Actinomyces;f_Treponemataceae;g_Hydrogeniiclostridium;g_Gallalistipes;f_Pasteurellaceae;o_Spirochaetales;g_Asteroleplasma;o_Erysipelotrichales;g_Eubacterium;g_Propionibacterium;g_Lysinibacillus;g_Enteroscipio;g_Hafnia;g_Anaerofilum;g_Faecalicoccus;g_Mucispirillum;g_Dielma;c_Planctomycetia;g_Fannyhessea;g_Bilifractor;g_Sphingobium;g_Proteus;f_Yersiniaceae;g_Rubneribacter;g_Zongyangia;f_Micrococcaceae;g_Comamonas;g_Companilactobacillus;g_Fibrobacter;g_Levilactobacillus;g_Turicimonas;f_Veillonellaceae;g_Harryflintia;g_Anaeroglobus;g_Pseudoramibacter;g_Lautropia;g_Cellulosimicrobium;g_Diplocloster;g_Arcobacter;g_Atopobium;f_Barnesiellaceae;g_Anaerobiospirillum;c_Negativicutes;g_Cryptobacterium;g_Anaerofustis;g_Ihubacter;g_Aeromonas;o_Lactobacillales;g_Serratia;g_Finegoldia;g_Fructilactobacillus;g_Mammaliicoccus;g_Aerococcus;g_Metaprevotella;g_Longibaculum;c_Actinobacteria;g_Cetobacterium;f_Bifidobacteriaceae;g_Criibacterium;g_Gehongia;g_Faecalibaculum;g_Longicatena;g_Rodentibacter;g_Liquorilactobacillus;Bacteria;f_Syntrophomonadaceae;g_Amedibacillus;g_Pseudescherichia;g_Catenibacillus;g_Lachnoanaerobaculum;o_Burkholderiales;g_Traorella;g_Lawsonella;g_Gulosibacter;g_Moraxella;g_Waltera;c_Opitutia;f_Lactobacillaceae;g_Massiliimalia;g_Parascardovia;g_Eikenella;f_Fibrobacteraceae;NA;f_Bacillariophyta;g_Acinetobacter;g_Facklamia;g_Brachyspira;g_Neisseria;g_Desulfocucumis;g_Negativicoccus;g_Leptotrichia;f_Actinomycetaceae;c_Bacilli;g_Cloacibacterium;g_Jeotgalicoccus;g_Subdoligranulum;f_Streptococcaceae;f_Helicobacteraceae;g_Chryseobacterium;g_Shouchella;g_Lawsonia;g_Legionella;f_Comamonadaceae;g_Methanobrevibacter;f_Selenomonadaceae;c_Betaproteobacteria;f_Coriobacteriaceae;g_Intestinibacter;g_Fretibacterium
11421;102;635;0;507;1546;25;1305;317;508;38;8220;45;454;62;2170;397;549;0;30;169;454;322;5;1236;101;440;137;554;181;187;0;57;0;112;218;0;1203;3;15;0;0;100;0;26;101;0;0;0;0;0;0;0;0;8;0;0;0;620;0;0;24;11;0;0;44;0;0;22;0;159;0;123;17;0;29;19;3;4;12;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;31;0;0;0;0;0;0;11;11;0;0;0;0;0;15;0;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;37;0;0;9;0;0;0;0;0;0;0;0;0;0;0;17;0;14;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
1847;413;2749;404;755;2772;382;9785;180;485;440;3104;729;1334;63;1273;274;1207;0;655;1325;872;1856;774;2149;329;1159;397;539;138;524;117;42;0;191;22;0;44;0;175;10;36;0;155;14;16;0;667;0;0;11;0;0;0;134;0;8;0;17;0;44;32;33;34;140;74;132;0;76;31;31;11;10;56;0;0;47;111;0;116;10;7;23;0;0;14;0;12;0;58;0;395;0;8;0;0;0;0;36;0;0;0;15;0;0;25;0;0;16;19;11;0;0;134;0;0;14;0;21;0;0;0;0;0;25;0;0;0;0;0;0;3;0;0;0;0;0;10;0;0;0;4;23;0;0;11;11;0;0;0;0;0;0;0;0;63;0;14;0;0;0;12;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;16;0;0;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15773;7673;1433;108;483;409;3690;2978;77;83;140;477;275;1106;63;627;171;826;540;316;303;99;425;297;738;131;643;202;0;10;246;0;98;242;130;0;0;327;155;231;0;22;271;328;19;452;0;0;0;0;4;0;0;0;21;0;0;0;0;0;16;21;6;0;0;23;42;117;546;0;30;0;15;53;0;249;0;0;0;49;0;0;5;0;88;0;19;0;0;0;0;0;0;14;0;0;0;0;0;0;32;19;15;0;0;16;0;0;0;15;7;0;0;0;0;0;0;0;21;0;34;0;45;0;0;0;0;22;0;0;0;0;0;0;0;0;0;76;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1331;45;6071;212;129;761;1160;2030;114;109;0;94;160;1291;2086;72;53;662;1298;131;532;62;1065;3807;953;48;416;227;2654;0;236;107;300;731;66;23;80;18;120;1751;236;13;544;127;14;98;0;82;85;148;17;28;11;0;0;690;108;47;0;0;23;26;1280;21;0;30;81;89;308;20;75;25;0;90;0;26;66;120;37;79;29;0;0;0;0;0;14;0;0;0;0;11;0;5;0;0;0;0;0;0;34;5;23;0;0;16;0;0;20;0;0;0;0;0;0;0;25;12;46;0;32;0;0;0;0;0;0;0;71;0;0;0;0;0;44;0;0;3;0;0;0;0;14;0;0;0;0;18;0;4;10;0;0;49;0;17;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;31;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;140;1068;49;313;921;28;171;2202;69;3316;3490;0;13;0;11211;868;0;0;14;4;30;0;0;1962;0;0;0;0;1485;122;0;0;0;877;0;0;620;0;0;105;0;30;0;239;0;0;0;0;0;0;0;0;516;0;0;0;0;358;0;0;123;0;0;0;2535;15;0;0;19;30;0;0;0;0;0;0;0;0;0;0;0;58;21;26;0;267;0;0;0;314;0;0;16;0;0;751;0;0;0;0;0;0;0;0;5;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;54;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;1802;7033;1520;1445;2790;2529;180;2921;133;0;2325;733;54;30;2522;706;127;327;122;0;13;49;631;1973;0;44;515;6;151;0;0;0;198;156;109;0;218;733;1236;48;38;48;102;103;0;176;84;0;0;0;0;0;0;39;0;0;15;507;10;28;0;0;0;138;429;0;40;12;0;34;0;42;17;0;0;453;142;0;0;0;205;0;0;0;13;0;0;456;0;39;0;153;49;0;23;21;0;0;0;0;0;0;15;0;0;18;0;0;215;0;0;0;75;486;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;263;0;0;8;56;0;43;51;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;24;0;0;0;0;0;0;0;0;0;6;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;17;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;1764;4468;11424;391;1160;75;277;1066;332;59;388;1942;1156;61;537;1162;410;62;22;0;28;35;1024;1216;27;0;182;118;1078;2498;18;356;28;363;511;0;0;107;654;300;376;0;8;150;36;50;0;0;0;0;0;0;0;31;8;0;31;66;0;0;282;0;0;0;25;12;0;0;7;0;2;9;0;0;0;195;0;0;0;0;0;0;0;19;93;122;0;220;0;0;0;0;16;0;0;0;0;0;352;37;0;0;0;0;10;0;0;0;62;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
10106;7804;3009;690;317;622;5427;870;174;125;11;92;254;6639;85;78;139;221;28;29;257;41;229;1296;299;38;148;105;223;0;217;147;175;21;278;12;0;31;44;49;0;31;10;166;5;23;0;159;0;19;115;0;13;0;15;20;0;51;0;0;19;0;0;371;6;17;27;13;145;37;19;103;11;12;0;6;43;0;3;28;22;0;0;0;0;24;0;0;0;0;0;6;0;0;0;0;0;38;0;0;0;0;10;0;5;29;57;0;90;6;0;0;0;0;0;0;11;7;0;0;0;0;0;0;0;10;0;15;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;13;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2032;137;1012;1998;50;60;4475;54;72;6282;413;120;85;5937;2212;52;0;76;0;56;13;0;727;18;0;78;190;1479;23;184;0;0;1919;0;0;72;0;0;274;86;12;0;169;0;94;3347;0;18;0;0;0;0;0;0;0;0;4;0;19;0;0;0;0;3425;0;0;0;0;168;0;0;0;0;0;24;0;0;0;0;0;0;0;111;0;14;0;0;0;0;16;0;20;0;38;43;0;0;0;69;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;793;0;0;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;425;875;398;0;3480;1767;39;764;559;0;1280;0;0;0;737;784;23;0;0;0;28;0;577;1993;0;78;404;0;5;39;0;14136;0;757;1767;0;1416;33;920;185;16;0;0;89;0;50;3;0;52;0;0;0;0;0;0;15;260;0;0;14;6;0;0;10;0;0;0;5;11;17;0;19;0;0;0;408;0;47;0;0;0;73;0;0;0;0;0;0;0;0;24;0;0;0;267;0;0;0;0;0;244;0;0;0;0;0;0;0;182;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;3;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;26;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1251;1101;5097;1438;30;403;1867;37;1533;35;31;2764;944;18;27;1977;468;15;0;0;0;37;0;1931;1810;22;0;1102;64;53;61;0;3311;0;197;199;0;70;893;1067;9;43;0;274;152;17;522;0;0;0;0;0;0;0;22;0;0;0;0;0;9;15;0;0;207;280;0;0;0;0;23;0;0;14;0;0;0;109;0;0;0;0;0;0;16;18;0;0;0;0;20;18;0;0;0;0;0;0;0;0;68;195;0;0;714;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;37;7826;1007;87;2166;708;380;1223;335;45;218;210;45;46;1574;267;163;369;144;0;8;54;1847;1380;33;36;222;43;146;96;41;2891;45;796;824;0;187;2785;473;172;83;39;326;386;11;0;1828;0;0;21;454;0;0;31;0;0;0;73;0;8;17;0;0;0;624;16;0;0;0;32;0;41;19;0;0;0;43;0;0;2;0;19;0;44;8;99;0;0;0;0;10;0;18;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;30;17;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;6284;1404;26;325;574;313;1592;371;429;515;719;631;521;1454;833;371;489;325;897;0;229;681;587;640;71;970;65;551;82;164;759;1707;734;106;0;0;104;134;204;169;0;265;581;42;129;0;361;0;0;0;0;0;0;0;0;0;0;45;0;57;26;0;0;0;31;209;126;250;0;33;0;0;49;0;392;215;155;0;13;326;0;0;6;0;0;270;0;371;0;0;140;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;140;54;0;23;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;809;4346;361;657;1421;911;1508;408;1881;172;1465;40;783;597;3119;212;599;56;363;300;1406;691;177;1403;1456;1221;640;16;11;333;0;457;74;395;61;0;94;0;281;535;199;6;0;8;0;24;528;135;0;229;9;8;0;27;35;0;0;0;221;139;89;111;55;33;94;99;0;0;13;39;214;295;0;0;0;898;409;0;580;66;0;33;0;0;30;0;0;0;28;0;52;28;0;6;59;0;0;0;102;0;0;9;13;16;0;4;0;0;12;0;0;0;0;8;0;68;171;0;0;0;13;0;11;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;137;16;0;0;0;0;0;0;52;0;0;0;0;0;0;0;52;0;0;0;5;0;0;11;0;0;0;0;0;0;73;0;0;0;0;0;42;0;0;0;0;0;0;6;7;0;38;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;11;27;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;10;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;11;5943;6118;1249;3279;1915;286;199;320;7;465;2718;111;63;206;375;291;3227;173;152;10;129;57;518;30;87;264;57;49;299;167;767;35;165;116;0;63;222;507;708;0;147;15;7;0;34;742;13;0;9;0;0;0;0;225;31;0;0;14;23;0;0;10;0;0;43;143;66;52;12;14;76;48;0;112;165;33;0;109;4;0;3;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;31;0;0;0;0;16;0;0;0;35;0;0;0;0;0;0;13;9;0;0;0;0;32;0;0;71;0;0;0;0;0;0;89;0;0;0;0;0;9;0;0;0;0;72;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
